event_id,event_class,reference_time,station,positive_channels,required_station_days,crosses_day_boundary,complete_positive_channels,missing_positive_channels,station_request_usable
levent-11084,natural_impact,1976-09-17T20:38:00,S15,MH1;MH2;SHZ,1976-261,0,SHZ,MH1;MH2,1
levent-11085,deep_moonquake_assigned,1976-09-18T15:41:00,S12,MH1;MH2;MHZ,1976-262,0,,MH1;MH2;MHZ,0
levent-11085,deep_moonquake_assigned,1976-09-18T15:41:00,S14,MH1;MH2;SHZ,1976-262,0,SHZ,MH1;MH2,1
levent-11085,deep_moonquake_assigned,1976-09-18T15:41:00,S15,MH1;MH2,1976-262,0,,MH1;MH2,0
levent-11085,deep_moonquake_assigned,1976-09-18T15:41:00,S16,MH1;MH2,1976-262,0,,MH1;MH2,0
levent-11102,deep_moonquake_assigned,1976-09-20T21:42:00,S12,MH2,1976-264,0,,MH2,0
levent-11102,deep_moonquake_assigned,1976-09-20T21:42:00,S14,MH2,1976-264,0,,MH2,0
levent-11102,deep_moonquake_assigned,1976-09-20T21:42:00,S15,MH1;MH2;MHZ,1976-264,0,,MH1;MH2;MHZ,0
levent-11102,deep_moonquake_assigned,1976-09-20T21:42:00,S16,MH1;MH2;MHZ,1976-264,0,,MH1;MH2;MHZ,0
levent-11111,natural_impact,1976-09-21T16:03:00,S16,MH1;MH2;MHZ;SHZ,1976-265,0,SHZ,MH1;MH2;MHZ,1
levent-11129,deep_moonquake_assigned,1976-09-22T20:18:00,S12,MH1;MH2;MHZ,1976-266,0,,MH1;MH2;MHZ,0
levent-11129,deep_moonquake_assigned,1976-09-22T20:18:00,S14,MH1;MH2;SHZ,1976-266,0,SHZ,MH1;MH2,1
levent-11129,deep_moonquake_assigned,1976-09-22T20:18:00,S15,MH1;MH2;MHZ,1976-266,0,,MH1;MH2;MHZ,0
levent-11129,deep_moonquake_assigned,1976-09-22T20:18:00,S16,MH1;MH2;MHZ;SHZ,1976-266,0,SHZ,MH1;MH2;MHZ,1
levent-11150,deep_moonquake_assigned,1976-09-24T16:27:00,S14,MH2,1976-268,0,,MH2,0
levent-11150,deep_moonquake_assigned,1976-09-24T16:27:00,S15,MH1;MH2;MHZ,1976-268,0,,MH1;MH2;MHZ,0
levent-11150,deep_moonquake_assigned,1976-09-24T16:27:00,S16,MH1;MH2;MHZ,1976-268,0,,MH1;MH2;MHZ,0
levent-11151,deep_moonquake_assigned,1976-09-24T18:37:00,S12,MH1;MH2;MHZ,1976-268,0,,MH1;MH2;MHZ,0
levent-11151,deep_moonquake_assigned,1976-09-24T18:37:00,S14,MH2;SHZ,1976-268,0,SHZ,MH2,1
levent-11151,deep_moonquake_assigned,1976-09-24T18:37:00,S16,MH1;MH2,1976-268,0,,MH1;MH2,0
levent-11163,deep_moonquake_assigned,1976-09-26T21:18:00,S12,MH1;MH2;MHZ,1976-270,0,,MH1;MH2;MHZ,0
levent-11163,deep_moonquake_assigned,1976-09-26T21:18:00,S14,MH2;SHZ,1976-270,0,SHZ,MH2,1
levent-11172,natural_impact,1976-10-01T22:35:00,S14,MH1;MH2;SHZ,1976-275,0,SHZ,MH1;MH2,1
levent-11201,deep_moonquake_assigned,1976-10-09T07:26:00,S12,MH1;MH2;MHZ,1976-283,0,,MH1;MH2;MHZ,0
levent-11201,deep_moonquake_assigned,1976-10-09T07:26:00,S15,MH1;MH2;MHZ,1976-283,0,,MH1;MH2;MHZ,0
levent-11205,natural_impact,1976-10-13T08:32:00,S12,MH1;MH2;MHZ,1976-287,0,,MH1;MH2;MHZ,0
levent-11226,deep_moonquake_assigned,1976-10-19T01:23:00,S12,MH1;MH2;MHZ,1976-293,0,,MH1;MH2;MHZ,0
levent-11226,deep_moonquake_assigned,1976-10-19T01:23:00,S14,MH1;MH2;MHZ,1976-293,0,,MH1;MH2;MHZ,0
levent-11226,deep_moonquake_assigned,1976-10-19T01:23:00,S15,MH1;MH2;MHZ,1976-293,0,,MH1;MH2;MHZ,0
levent-11241,deep_moonquake_assigned,1976-10-20T02:33:00,S12,MH1;MH2;MHZ,1976-294,0,,MH1;MH2;MHZ,0
levent-11241,deep_moonquake_assigned,1976-10-20T02:33:00,S14,MH1;MH2,1976-294,0,,MH1;MH2,0
levent-11241,deep_moonquake_assigned,1976-10-20T02:33:00,S15,MH1;MH2;MHZ,1976-294,0,,MH1;MH2;MHZ,0
levent-11250,deep_moonquake_assigned,1976-10-20T19:36:00,S12,MH1;MH2;MHZ,1976-294,0,,MH1;MH2;MHZ,0
levent-11250,deep_moonquake_assigned,1976-10-20T19:36:00,S14,MH1;MH2;MHZ,1976-294,0,,MH1;MH2;MHZ,0
levent-11250,deep_moonquake_assigned,1976-10-20T19:36:00,S15,MH1;MH2;MHZ,1976-294,0,,MH1;MH2;MHZ,0
levent-11266,deep_moonquake_assigned,1976-10-22T18:13:00,S14,MH1;MH2;MHZ,1976-296,0,,MH1;MH2;MHZ,0
levent-11266,deep_moonquake_assigned,1976-10-22T18:13:00,S15,MH1;MH2;MHZ,1976-296,0,,MH1;MH2;MHZ,0
levent-11267,deep_moonquake_assigned,1976-10-22T19:40:00,S14,MH1;MH2,1976-296,0,,MH1;MH2,0
levent-11267,deep_moonquake_assigned,1976-10-22T19:40:00,S15,MH1;MH2,1976-296,0,,MH1;MH2,0
levent-11269,deep_moonquake_assigned,1976-10-23T01:36:00,S12,MH1;MH2;MHZ,1976-297,0,,MH1;MH2;MHZ,0
levent-11269,deep_moonquake_assigned,1976-10-23T01:36:00,S15,MH1;MH2;MHZ,1976-297,0,,MH1;MH2;MHZ,0
levent-11299,natural_impact,1976-11-02T20:40:00,S12,MH1;MH2;MHZ,1976-307,0,,MH1;MH2;MHZ,0
levent-11299,natural_impact,1976-11-02T20:40:00,S14,MH1;MH2,1976-307,0,,MH1;MH2,0
levent-11299,natural_impact,1976-11-02T20:40:00,S15,MH1;MH2;MHZ,1976-307,0,,MH1;MH2;MHZ,0
levent-11305,natural_impact,1976-11-03T06:27:00,S12,MH1;MH2;MHZ,1976-308,0,,MH1;MH2;MHZ,0
levent-11305,natural_impact,1976-11-03T06:27:00,S14,MH1;MH2;MHZ,1976-308,0,,MH1;MH2;MHZ,0
levent-11305,natural_impact,1976-11-03T06:27:00,S15,MH1;MH2;MHZ,1976-308,0,,MH1;MH2;MHZ,0
levent-11328,deep_moonquake_assigned,1976-11-06T10:41:00,S12,MH1;MH2;MHZ,1976-311,0,,MH1;MH2;MHZ,0
levent-11328,deep_moonquake_assigned,1976-11-06T10:41:00,S15,MH1;MH2,1976-311,0,,MH1;MH2,0
levent-11346,natural_impact,1976-11-14T23:16:00,S12,MH1;MH2;MHZ,1976-319,0,,MH1;MH2;MHZ,0
levent-11346,natural_impact,1976-11-14T23:16:00,S14,MH1;MH2;SHZ,1976-319,0,SHZ,MH1;MH2,1
levent-11346,natural_impact,1976-11-14T23:16:00,S15,MH1;MH2;MHZ;SHZ,1976-319,0,SHZ,MH1;MH2;MHZ,1
levent-11346,natural_impact,1976-11-14T23:16:00,S16,MH1;MH2;MHZ;SHZ,1976-319,0,SHZ,MH1;MH2;MHZ,1
levent-11356,deep_moonquake_assigned,1976-11-15T11:45:00,S15,MH1;MH2;MHZ,1976-320,0,,MH1;MH2;MHZ,0
levent-11356,deep_moonquake_assigned,1976-11-15T11:45:00,S16,MH1;MH2;MHZ,1976-320,0,,MH1;MH2;MHZ,0
levent-11358,deep_moonquake_assigned,1976-11-15T15:00:00,S15,MH1;MH2;MHZ,1976-320,0,,MH1;MH2;MHZ,0
levent-11358,deep_moonquake_assigned,1976-11-15T15:00:00,S16,MH1;MH2;MHZ,1976-320,0,,MH1;MH2;MHZ,0
levent-11372,deep_moonquake_assigned,1976-11-16T08:42:00,S14,MH1;MH2,1976-321,0,,MH1;MH2,0
levent-11372,deep_moonquake_assigned,1976-11-16T08:42:00,S16,MH1;MH2;MHZ,1976-321,0,,MH1;MH2;MHZ,0
levent-11374,deep_moonquake_assigned,1976-11-16T10:50:00,S12,MH1;MH2;MHZ,1976-321,0,,MH1;MH2;MHZ,0
levent-11374,deep_moonquake_assigned,1976-11-16T10:50:00,S14,MH1;MH2,1976-321,0,,MH1;MH2,0
levent-11374,deep_moonquake_assigned,1976-11-16T10:50:00,S15,MH1;MH2;MHZ,1976-321,0,,MH1;MH2;MHZ,0
levent-11374,deep_moonquake_assigned,1976-11-16T10:50:00,S16,MH1;MH2;MHZ,1976-321,0,,MH1;MH2;MHZ,0
levent-11383,deep_moonquake_assigned,1976-11-17T13:42:00,S12,MH1;MH2;MHZ,1976-322,0,,MH1;MH2;MHZ,0
levent-11383,deep_moonquake_assigned,1976-11-17T13:42:00,S14,MH1;MH2;SHZ,1976-322,0,MH1;MH2;SHZ,,1
levent-11383,deep_moonquake_assigned,1976-11-17T13:42:00,S15,MH1;MH2;MHZ,1976-322,0,,MH1;MH2;MHZ,0
levent-11383,deep_moonquake_assigned,1976-11-17T13:42:00,S16,MH1;MH2;MHZ,1976-322,0,,MH1;MH2;MHZ,0
levent-11389,deep_moonquake_assigned,1976-11-18T07:28:00,S14,MH2,1976-323,0,MH2,,1
levent-11389,deep_moonquake_assigned,1976-11-18T07:28:00,S16,MH1;MH2,1976-323,0,,MH1;MH2,0
levent-11400,deep_moonquake_assigned,1976-11-19T22:40:00,S12,MH1;MH2;MHZ,1976-324,0,,MH1;MH2;MHZ,0
levent-11400,deep_moonquake_assigned,1976-11-19T22:40:00,S14,MH1;MH2;MHZ;SHZ,1976-324,0,MH1;MH2;MHZ;SHZ,,1
levent-11400,deep_moonquake_assigned,1976-11-19T22:40:00,S16,MH1;MH2;MHZ,1976-324,0,,MH1;MH2;MHZ,0
levent-11404,natural_impact,1976-11-21T22:40:00,S12,MH1;MH2;MHZ,1976-326,0,,MH1;MH2;MHZ,0
levent-11404,natural_impact,1976-11-21T22:40:00,S14,MH2,1976-326,0,MH2,,1
levent-11404,natural_impact,1976-11-21T22:40:00,S15,MH1;MH2,1976-326,0,,MH1;MH2,0
levent-11404,natural_impact,1976-11-21T22:40:00,S16,MH1;MH2;MHZ,1976-326,0,,MH1;MH2;MHZ,0
levent-11412,natural_impact,1976-11-24T10:47:00,S14,MH1;MH2;MHZ;SHZ,1976-329,0,MH1;MH2;MHZ;SHZ,,1
levent-11418,natural_impact,1976-11-26T03:51:00,S14,MH1;MH2;SHZ,1976-331,0,MH1;MH2;SHZ,,1
levent-11439,deep_moonquake_assigned,1976-11-29T01:28:00,S12,MH1,1976-334,0,,MH1,0
levent-11439,deep_moonquake_assigned,1976-11-29T01:28:00,S14,MH1;MH2;MHZ,1976-334,0,MH1;MH2;MHZ,,1
levent-11439,deep_moonquake_assigned,1976-11-29T01:28:00,S15,MH1;MH2,1976-334,0,,MH1;MH2,0
levent-11439,deep_moonquake_assigned,1976-11-29T01:28:00,S16,MH1;MH2;MHZ,1976-334,0,,MH1;MH2;MHZ,0
levent-11449,natural_impact,1976-12-01T23:58:00,S15,MH1;MH2;MHZ;SHZ,1976-336;1976-337,1,SHZ,MH1;MH2;MHZ,1
levent-11474,deep_moonquake_assigned,1976-12-04T19:28:00,S12,MH1;MH2;MHZ,1976-339,0,,MH1;MH2;MHZ,0
levent-11474,deep_moonquake_assigned,1976-12-04T19:28:00,S14,MH1;MH2;MHZ;SHZ,1976-339,0,MH1;MH2;MHZ;SHZ,,1
levent-11474,deep_moonquake_assigned,1976-12-04T19:28:00,S16,MH1;MH2,1976-339,0,,MH1;MH2,0
levent-11479,deep_moonquake_assigned,1976-12-05T22:26:00,S12,MH2,1976-340,0,,MH2,0
levent-11479,deep_moonquake_assigned,1976-12-05T22:26:00,S16,MH1;MH2;MHZ;SHZ,1976-340,0,SHZ,MH1;MH2;MHZ,1
levent-11500,deep_moonquake_assigned,1976-12-13T12:23:00,S12,MH1;MH2;MHZ,1976-348,0,,MH1;MH2;MHZ,0
levent-11500,deep_moonquake_assigned,1976-12-13T12:23:00,S14,MH1;MHZ;SHZ,1976-348,0,MH1;MHZ;SHZ,,1
levent-11500,deep_moonquake_assigned,1976-12-13T12:23:00,S15,SHZ,1976-348,0,SHZ,,1
levent-11500,deep_moonquake_assigned,1976-12-13T12:23:00,S16,MH1;MH2;MHZ;SHZ,1976-348,0,SHZ,MH1;MH2;MHZ,1
levent-11517,deep_moonquake_assigned,1976-12-15T05:47:00,S12,MH1;MH2;MHZ,1976-350,0,,MH1;MH2;MHZ,0
levent-11517,deep_moonquake_assigned,1976-12-15T05:47:00,S16,MH1;MH2;MHZ,1976-350,0,,MH1;MH2;MHZ,0
levent-11519,deep_moonquake_assigned,1976-12-15T09:31:00,S15,MH1;MH2;SHZ,1976-350,0,SHZ,MH1;MH2,1
levent-11519,deep_moonquake_assigned,1976-12-15T09:31:00,S16,MH1;MH2,1976-350,0,,MH1;MH2,0
levent-11525,deep_moonquake_assigned,1976-12-16T13:18:00,S12,MH1;MH2;MHZ,1976-351,0,,MH1;MH2;MHZ,0
levent-11525,deep_moonquake_assigned,1976-12-16T13:18:00,S14,MH1;MH2;MHZ;SHZ,1976-351,0,MH1;MH2;MHZ;SHZ,,1
levent-11525,deep_moonquake_assigned,1976-12-16T13:18:00,S16,MH1;MH2;MHZ,1976-351,0,,MH1;MH2;MHZ,0
levent-11548,natural_impact,1976-12-25T19:30:00,S14,SHZ,1976-360,0,SHZ,,1
levent-11548,natural_impact,1976-12-25T19:30:00,S16,MH1;MH2;MHZ;SHZ,1976-360,0,SHZ,MH1;MH2;MHZ,1
levent-11549,deep_moonquake_assigned,1976-12-25T20:47:00,S12,MH1;MH2;MHZ,1976-360,0,,MH1;MH2;MHZ,0
levent-11549,deep_moonquake_assigned,1976-12-25T20:47:00,S14,MH1;MH2;MHZ;SHZ,1976-360,0,MH1;MH2;MHZ;SHZ,,1
levent-11572,natural_impact,1976-12-29T07:07:00,S14,MH2;SHZ,1976-364,0,MH2;SHZ,,1
levent-11604,natural_impact,1977-01-03T10:04:00,S12,MH2,1977-003,0,,MH2,0
levent-11604,natural_impact,1977-01-03T10:04:00,S14,MH1;MH2,1977-003,0,MH1;MH2,,1
levent-11604,natural_impact,1977-01-03T10:04:00,S15,MH1;MH2,1977-003,0,,MH1;MH2,0
levent-11604,natural_impact,1977-01-03T10:04:00,S16,MH1;MH2,1977-003,0,,MH1;MH2,0
levent-11615,natural_impact,1977-01-07T03:50:00,S14,MH1;MH2,1977-007,0,MH1;MH2,,1
levent-11615,natural_impact,1977-01-07T03:50:00,S16,MH1;MH2;MHZ;SHZ,1977-007,0,SHZ,MH1;MH2;MHZ,1
levent-11625,deep_moonquake_assigned,1977-01-09T07:41:00,S12,MH1;MH2;MHZ,1977-009,0,,MH1;MH2;MHZ,0
levent-11625,deep_moonquake_assigned,1977-01-09T07:41:00,S14,MH1;MH2;MHZ;SHZ,1977-009,0,MH1;MH2;MHZ;SHZ,,1
levent-11626,deep_moonquake_assigned,1977-01-09T08:15:00,S12,MH1;MH2;MHZ,1977-009,0,,MH1;MH2;MHZ,0
levent-11626,deep_moonquake_assigned,1977-01-09T08:15:00,S14,MH1;MH2;MHZ;SHZ,1977-009,0,MH1;MH2;MHZ;SHZ,,1
levent-11636,natural_impact,1977-01-10T16:27:00,S12,MH1;MH2;MHZ,1977-010,0,,MH1;MH2;MHZ,0
levent-11636,natural_impact,1977-01-10T16:27:00,S14,MH1;MH2;MHZ;SHZ,1977-010,0,MH1;MH2;MHZ;SHZ,,1
levent-11652,natural_impact,1977-01-13T12:25:00,S12,MH1;MH2;MHZ,1977-013,0,,MH1;MH2;MHZ,0
levent-11652,natural_impact,1977-01-13T12:25:00,S14,MH1;MH2;MHZ,1977-013,0,MH1;MH2;MHZ,,1
levent-11652,natural_impact,1977-01-13T12:25:00,S15,MH1;MH2;MHZ,1977-013,0,,MH1;MH2;MHZ,0
levent-11652,natural_impact,1977-01-13T12:25:00,S16,MH1;MH2;MHZ,1977-013,0,,MH1;MH2;MHZ,0
levent-11663,natural_impact,1977-01-16T03:07:00,S12,MH1;MH2;MHZ,1977-016,0,,MH1;MH2;MHZ,0
levent-11663,natural_impact,1977-01-16T03:07:00,S14,MH1;MH2;MHZ;SHZ,1977-016,0,MH1;MH2;MHZ;SHZ,,1
levent-11663,natural_impact,1977-01-16T03:07:00,S15,MH1;MH2,1977-016,0,,MH1;MH2,0
levent-11663,natural_impact,1977-01-16T03:07:00,S16,MH1;MH2;SHZ,1977-016,0,SHZ,MH1;MH2,1
levent-11667,natural_impact,1977-01-18T00:18:00,S16,MH1;MH2;MHZ;SHZ,1977-018,0,SHZ,MH1;MH2;MHZ,1
levent-11676,deep_moonquake_assigned,1977-01-22T04:55:00,S12,MH1;MH2;MHZ,1977-022,0,,MH1;MH2;MHZ,0
levent-11676,deep_moonquake_assigned,1977-01-22T04:55:00,S14,MH1;MH2;MHZ;SHZ,1977-022,0,MH1;MH2;MHZ;SHZ,,1
levent-11707,natural_impact,1977-01-27T00:45:00,S12,MH1;MH2;MHZ,1977-027,0,,MH1;MH2;MHZ,0
levent-11707,natural_impact,1977-01-27T00:45:00,S14,MH1;MH2;MHZ;SHZ,1977-027,0,MH1;MH2;MHZ;SHZ,,1
levent-11714,natural_impact,1977-01-28T22:17:00,S14,MH2;SHZ,1977-028,0,MH2;SHZ,,1
levent-11728,natural_impact,1977-02-02T11:57:00,S12,MH1;MH2;MHZ,1977-033,0,,MH1;MH2;MHZ,0
levent-11728,natural_impact,1977-02-02T11:57:00,S14,MH1;MH2;MHZ;SHZ,1977-033,0,MH1;MH2;MHZ;SHZ,,1
levent-11728,natural_impact,1977-02-02T11:57:00,S15,MH1;MH2;MHZ,1977-033,0,,MH1;MH2;MHZ,0
levent-11728,natural_impact,1977-02-02T11:57:00,S16,MH1;MH2;MHZ,1977-033,0,,MH1;MH2;MHZ,0
levent-11739,deep_moonquake_assigned,1977-02-04T21:40:00,S12,MH1;MH2;MHZ,1977-035,0,,MH1;MH2;MHZ,0
levent-11739,deep_moonquake_assigned,1977-02-04T21:40:00,S14,MH1;MH2;MHZ;SHZ,1977-035,0,MH1;MH2;MHZ;SHZ,,1
levent-11739,deep_moonquake_assigned,1977-02-04T21:40:00,S15,MH1;MH2;MHZ,1977-035,0,,MH1;MH2;MHZ,0
levent-11739,deep_moonquake_assigned,1977-02-04T21:40:00,S16,MH1;MH2;MHZ;SHZ,1977-035,0,SHZ,MH1;MH2;MHZ,1
levent-11744,natural_impact,1977-02-05T17:45:00,S12,MH1;MH2;MHZ,1977-036,0,,MH1;MH2;MHZ,0
levent-11744,natural_impact,1977-02-05T17:45:00,S14,MH1;MH2;MHZ;SHZ,1977-036,0,MH1;MH2;MHZ;SHZ,,1
levent-11744,natural_impact,1977-02-05T17:45:00,S15,MH1;MH2;MHZ,1977-036,0,,MH1;MH2;MHZ,0
levent-11744,natural_impact,1977-02-05T17:45:00,S16,MH1;MH2;MHZ,1977-036,0,,MH1;MH2;MHZ,0
levent-11769,natural_impact,1977-02-13T10:20:00,S14,MH1;MH2;MHZ;SHZ,1977-044,0,MH1;MH2;MHZ;SHZ,,1
levent-11769,natural_impact,1977-02-13T10:20:00,S15,MH1;MH2;MHZ,1977-044,0,,MH1;MH2;MHZ,0
levent-11769,natural_impact,1977-02-13T10:20:00,S16,MH1;MH2;MHZ,1977-044,0,,MH1;MH2;MHZ,0
levent-11774,deep_moonquake_assigned,1977-02-18T05:48:00,S14,MH2;SHZ,1977-049,0,MH2;SHZ,,1
levent-11805,deep_moonquake_assigned,1977-02-21T11:55:00,S14,MH2,1977-052,0,MH2,,1
levent-11805,deep_moonquake_assigned,1977-02-21T11:55:00,S16,MH1;MH2,1977-052,0,,MH1;MH2,0
levent-11809,natural_impact,1977-02-22T05:08:00,S14,MH1;MH2;MHZ;SHZ,1977-053,0,MH1;MH2;MHZ;SHZ,,1
levent-11811,natural_impact,1977-02-23T00:13:00,S14,MH2;SHZ,1977-054,0,MH2;SHZ,,1
levent-11820,natural_impact,1977-02-28T11:01:00,S12,MHZ,1977-059,0,,MHZ,0
levent-11820,natural_impact,1977-02-28T11:01:00,S15,MH1;MH2;MHZ,1977-059,0,,MH1;MH2;MHZ,0
levent-11820,natural_impact,1977-02-28T11:01:00,S16,MH1;MH2;MHZ,1977-059,0,,MH1;MH2;MHZ,0
levent-11829,deep_moonquake_assigned,1977-03-02T06:33:00,S12,MH1;MH2;MHZ,1977-061,0,,MH1;MH2;MHZ,0
levent-11829,deep_moonquake_assigned,1977-03-02T06:33:00,S14,MH1;MH2;MHZ,1977-061,0,MH1;MH2;MHZ,,1
levent-11829,deep_moonquake_assigned,1977-03-02T06:33:00,S15,MH1;MH2,1977-061,0,,MH1;MH2,0
levent-11829,deep_moonquake_assigned,1977-03-02T06:33:00,S16,MH1;MH2;MHZ,1977-061,0,,MH1;MH2;MHZ,0
levent-11840,deep_moonquake_assigned,1977-03-03T16:43:00,S14,MH1;MH2,1977-062,0,MH1;MH2,,1
levent-11840,deep_moonquake_assigned,1977-03-03T16:43:00,S15,MH1;MH2,1977-062,0,,MH1;MH2,0
levent-11840,deep_moonquake_assigned,1977-03-03T16:43:00,S16,MH1;MH2,1977-062,0,,MH1;MH2,0
levent-11851,deep_moonquake_assigned,1977-03-05T06:56:00,S15,MH1;MH2;MHZ;SHZ,1977-064,0,SHZ,MH1;MH2;MHZ,1
levent-11851,deep_moonquake_assigned,1977-03-05T06:56:00,S16,MH1;MH2,1977-064,0,,MH1;MH2,0
levent-11855,deep_moonquake_assigned,1977-03-05T10:16:00,S14,MH1;MH2,1977-064,0,MH1;MH2,,1
levent-11855,deep_moonquake_assigned,1977-03-05T10:16:00,S15,MH1;MH2;MHZ,1977-064,0,,MH1;MH2;MHZ,0
levent-11855,deep_moonquake_assigned,1977-03-05T10:16:00,S16,MH1;MH2,1977-064,0,,MH1;MH2,0
levent-11858,deep_moonquake_assigned,1977-03-05T11:42:00,S16,MH1;MH2,1977-064,0,,MH1;MH2,0
levent-11859,deep_moonquake_assigned,1977-03-05T12:16:00,S12,MH1;MH2;MHZ,1977-064,0,,MH1;MH2;MHZ,0
levent-11859,deep_moonquake_assigned,1977-03-05T12:16:00,S14,MH1;MH2,1977-064,0,MH1;MH2,,1
levent-11859,deep_moonquake_assigned,1977-03-05T12:16:00,S15,MH1;MH2;MHZ,1977-064,0,,MH1;MH2;MHZ,0
levent-11859,deep_moonquake_assigned,1977-03-05T12:16:00,S16,MH1;MH2;MHZ,1977-064,0,,MH1;MH2;MHZ,0
levent-11861,deep_moonquake_assigned,1977-03-05T16:18:00,S14,MH1;MH2,1977-064,0,MH1;MH2,,1
levent-11861,deep_moonquake_assigned,1977-03-05T16:18:00,S15,MH1;MH2;SHZ,1977-064,0,SHZ,MH1;MH2,1
levent-11865,deep_moonquake_assigned,1977-03-06T00:18:00,S14,MH1;MH2,1977-065,0,MH1;MH2,,1
levent-11869,deep_moonquake_assigned,1977-03-06T10:18:00,S12,MH1;MH2;MHZ,1977-065,0,,MH1;MH2;MHZ,0
levent-11869,deep_moonquake_assigned,1977-03-06T10:18:00,S14,MH1;MH2;MHZ,1977-065,0,MH1;MH2;MHZ,,1
levent-11869,deep_moonquake_assigned,1977-03-06T10:18:00,S15,MH1;MH2,1977-065,0,,MH1;MH2,0
levent-11869,deep_moonquake_assigned,1977-03-06T10:18:00,S16,MH1;MH2;MHZ,1977-065,0,,MH1;MH2;MHZ,0
levent-11881,deep_moonquake_assigned,1977-03-08T02:00:00,S12,MH1;MH2;MHZ,1977-067,0,,MH1;MH2;MHZ,0
levent-11881,deep_moonquake_assigned,1977-03-08T02:00:00,S14,MH1;MH2;MHZ;SHZ,1977-067,0,MH1;MH2;MHZ;SHZ,,1
levent-11881,deep_moonquake_assigned,1977-03-08T02:00:00,S15,MH1;MH2,1977-067,0,,MH1;MH2,0
levent-11881,deep_moonquake_assigned,1977-03-08T02:00:00,S16,MH1;MH2,1977-067,0,,MH1;MH2,0
levent-11892,natural_impact,1977-03-18T14:39:00,S12,MH1;MH2;MHZ,1977-077,0,,MH1;MH2;MHZ,0
levent-11892,natural_impact,1977-03-18T14:39:00,S14,MH1;MH2;MHZ;SHZ,1977-077,0,MH1;MH2;MHZ;SHZ,,1
levent-11892,natural_impact,1977-03-18T14:39:00,S15,MH1;MH2,1977-077,0,,MH1;MH2,0
levent-11892,natural_impact,1977-03-18T14:39:00,S16,MH1;MH2,1977-077,0,,MH1;MH2,0
levent-11899,natural_impact,1977-03-19T15:05:00,S15,MH1;MH2;MHZ;SHZ,1977-078,0,SHZ,MH1;MH2;MHZ,1
levent-11907,deep_moonquake_assigned,1977-03-20T08:25:00,S15,MH1;MH2;MHZ,1977-079,0,,MH1;MH2;MHZ,0
levent-11908,deep_moonquake_assigned,1977-03-20T08:30:00,S14,MH1;MH2;MHZ,1977-079,0,MH1;MH2;MHZ,,1
levent-11908,deep_moonquake_assigned,1977-03-20T08:30:00,S16,MH1;MH2;MHZ,1977-079,0,,MH1;MH2;MHZ,0
levent-11915,natural_impact,1977-03-21T00:07:00,S12,MH1;MH2;MHZ,1977-080,0,,MH1;MH2;MHZ,0
levent-11915,natural_impact,1977-03-21T00:07:00,S14,MH1;MH2;MHZ;SHZ,1977-080,0,MH1;MH2;MHZ;SHZ,,1
levent-11915,natural_impact,1977-03-21T00:07:00,S15,MH1;MH2,1977-080,0,,MH1;MH2,0
levent-11915,natural_impact,1977-03-21T00:07:00,S16,MH1;MH2;MHZ;SHZ,1977-080,0,SHZ,MH1;MH2;MHZ,1
levent-11921,natural_impact,1977-03-23T19:29:00,S12,MH1;MH2;MHZ,1977-082,0,,MH1;MH2;MHZ,0
levent-11921,natural_impact,1977-03-23T19:29:00,S14,MH1;MH2;SHZ,1977-082,0,MH1;MH2;SHZ,,1
levent-11921,natural_impact,1977-03-23T19:29:00,S15,MH1;MH2,1977-082,0,,MH1;MH2,0
levent-11921,natural_impact,1977-03-23T19:29:00,S16,MH1;MH2,1977-082,0,,MH1;MH2,0
levent-11922,natural_impact,1977-03-24T04:44:00,S15,MH1;MH2;MHZ;SHZ,1977-083,0,SHZ,MH1;MH2;MHZ,1
levent-11926,natural_impact,1977-03-25T12:56:00,S14,MH1;MH2;MHZ;SHZ,1977-084,0,MH1;MH2;MHZ;SHZ,,1
levent-11932,natural_impact,1977-03-28T07:26:00,S12,MH1;MH2;MHZ,1977-087,0,MH1;MH2;MHZ,,1
levent-11998,deep_moonquake_assigned,1977-04-02T06:43:00,S12,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-11998,deep_moonquake_assigned,1977-04-02T06:43:00,S14,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-11998,deep_moonquake_assigned,1977-04-02T06:43:00,S15,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-11998,deep_moonquake_assigned,1977-04-02T06:43:00,S16,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-12004,deep_moonquake_assigned,1977-04-02T15:46:00,S12,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-12004,deep_moonquake_assigned,1977-04-02T15:46:00,S14,MH1;MH2;MHZ;SHZ,1977-092,0,MH1;MH2;MHZ;SHZ,,1
levent-12004,deep_moonquake_assigned,1977-04-02T15:46:00,S15,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-12004,deep_moonquake_assigned,1977-04-02T15:46:00,S16,MH1;MH2;MHZ,1977-092,0,MH1;MH2;MHZ,,1
levent-12011,deep_moonquake_unclassified,1977-04-03T06:33:00,S15,MH1;MH2;MHZ,1977-093,0,MH1;MH2;MHZ,,1
levent-12011,deep_moonquake_unclassified,1977-04-03T06:33:00,S16,MH1;MH2;MHZ,1977-093,0,MH1;MH2;MHZ,,1
